Source Sentence,Reference Translation,Model Translation,BLEU Score,METEOR Score
the or so eu students who took part in the programme received on average a grant of only eur to study outside of europe,os cerca de estudantes da ue que participaram no programa receberam em media uma bolsa de apenas euros para estudarem fora da europa,a uniao europeia que se encontram em vez de a sua intervencao em que a ue tem de ser um dos estadosmembros que se encontram em vigor a uma nova base juridica,0.009131246806741877,0.12552301255230125
there may be some disagreement as to how we go about this but that is democracy and it is the right way to address such important matters,pode haver algumas divergencias quanto ao modo de o fazer mas e isso a democracia e e assim que se deve proceder em questoes com esta importancia,se nao e um dos principais problemas que se refere a questao e a nossa responsabilidade e a nossa vontade de expressao e nao se encontra na europa,0.019427446513842185,0.1291512915129151
it also remains for parliament for its part to support a request coming from the mauritanian authorities namely that an election observation mission be sent by the commission to mauritania for the forthcoming elections the legislative and municipal elections in november and the presidential elections in march,e falta tambem do lado do parlamento apoiar um pedido que chegou das autoridades mauritanas a saber do envio pela comissao de uma missao de observacao eleitoral a mauritania para as proximas eleicoes as eleicoes legislativas e autarquicas de novembro e as eleicoes presidenciais do proximo mes de marco,e tambem que a comissao europeia esta a ser um dos estados unidos a conferencia intergovernamental que se encontra em breve a sua reuniao de que a conferencia intergovernamental e o conselho de ministros e a sua presidencia e a sua oposicao a sua lingua,0.006813942795975256,0.12345679012345677
composition of parliament see minutes,composicao do parlamento ver acta,a comissao europeia,0.0,0.0
i trust that our turkish partners will continue with their efforts and that we will soon be able to see results,estou confiante em que os nossos parceiros turcos prosseguirao os seus esforcos e que poderemos ver resultados muito em breve,espero que os nossos cidadaos europeus tem de ser mais longe de que a nossa parte seja a sua responsabilidade,0.05121488961114836,0.10000000000000002
we cannot allow the arctic to become the new arena for russias expansionist tendencies,nao podemos permitir que o arctico seja um novo terreno para as tendencias expansionistas da russia,nao podemos esquecer que a situacao actual a turquia e a russia,0.030693474997422806,0.20232371794871798
calls on the union and its member states as a priority to give japan and the disaster regions all necessary humanitarian technical and financial aid and support and welcomes the fact that the union immediately activated its civil protection mechanism to coordinate its emergency aid,solicita a ue e seus estadosmembros que facam chegar ao japao e as regioes sinistradas com caracter prioritario toda a ajuda e apoio necessarios a nivel humanitario tecnico e financeiro e felicita a ue pela activacao imediata do seu mecanismo de proteccao civil para coordenar a sua ajuda de emergencia,a uniao europeia e os estados unidos e a sua intervencao e a sua vontade de apoiar a uniao europeia e a sua responsabilidade e a sua responsabilidade pela sua responsabilidade e a sua responsabilidade pela sua responsabilidade pela sua responsabilidade pela sua responsabilidade e,0.012356206609698406,0.13131313131313127
what happens instead is that drug smuggling and other criminality spreads throughout the union hautala report,pelo contrario facilitase o trafico de droga e a disseminacao da restante criminalidade na uniao relatorio hautala,a senhora presidente a sua resposta a que a uniao europeia tem de ser um pouco mais importante,0.014216645907653848,0.08771929824561404
mr president i welcome this opportunity to come back and respond briefly to the debate so far,senhor presidente agradeco esta oportunidade de usar novamente da palavra para responder brevemente ao debate realizado ate ao momento,senhor presidente votei favoravelmente esta questao e que se trata de uma questao de que nao me parece,0.025698297919274332,0.1669973544973545
it is unfortunate that a bilateral disagreement should be behind this security council decision,e lamentavel que um contencioso bilateral esteja na origem desta decisao do conselho de seguranca,e evidente que a comissao esta a ser um dos principais problemas da comissao,0.017502413882486995,0.1342281879194631
the vote will take place tomorrow,a votacao tera lugar amanha,a votacao tera lugar,0.7788007830714049,0.8099489795918368
mr president we want europe to be a friend of the united states,senhor presidente queremos que a europa tenha um relacionamento amistoso com os estados unidos,senhor presidente tambem a europa tem de ser mais longe do que a europa,0.0888917558917174,0.3457142857142857
i should like to welcome mr papoutsis and ask him to answer mrs mcnallys question,senhor comissario papoutsis doulhe as boasvindas e doulhe a palavra para responder a senhora deputada mcnally,gostaria de agradecer a senhora deputada hautala e a senhora deputada kauppi pelo seu excelente trabalho e espero que a comissao,0.051366639095059535,0.22545454545454546
we have to assess why this problem exists and why doping has increased so much in recent years,importa analisar por que razao a dopagem existe e por que registou tao grande acrescimo nos ultimos anos,temos de fazer uma vez que a nossa assembleia tem de ser um bom compromisso que a europa e a sua propria,0.012285946074705657,0.10869565217391303
in my opinion these tests should not therefore avoid an adequate assessment of the exposure of the banks towards specific state debts or the debts of other banks in order to take account of the worst case scenarios in the tests such as a country becoming bankrupt for example,por isso na minha opiniao estes testes nao deveriam evitar uma avaliacao apropriada da exposicao dos bancos a dividas publicas especificas ou a dividas de outros bancos a fim de terem em conta os piores cenarios como a falencia de um pais por exemplo,por isso nao posso deixar de que a utilizacao de dados de produtos alimentares nao podem ser utilizados para os custos de trabalho que nao se pode ser possivel para que os estadosmembros possam ser tomadas em consideracao as medidas que nao se encontram em,0.012595484949560398,0.11337868480725623
thank you mr piebalgs,obrigado senhor comissario piebalgs,obrigado senhor deputado posselt,0.16990442448471224,0.46875
when received this will provide a further opportunity for discussions on this very important issue,quando recebermos essa comunicacao teremos novamente oportunidade de discutir esta questao muito importante,uma vez mais de que se trata de uma questao de que a questao da nossa parte nao foi dito,0.011451997463067555,0.072992700729927
mr president the background to the commissions strategy document is that the council of ministers has on several occasions stated the eus intention to strengthen cooperation with the countries and organisations in this region,senhor presidente a comunicacao da comissao foi feita no seguimento das directrizes e prioridades adoptadas pelo conselho com vista a reforcar a cooperacao com os paises e operadores da asia,senhor presidente a comissao e a comissao europeia que a politica de vizinhanca e a comissao europeia esta a ser um pouco mais importante para o parlamento europeu,0.039550335618137505,0.1785339765100671
the eu needs the new agreement but so does russia,a ue precisa do novo acordo mas a russia tambem,a uniao europeia nao pode ser um acordo de paz,0.025098621243978974,0.10000000000000002
specifically in order to enable everything to proceed on an objective basis it is however important for matters to be investigated thoroughly,mas justamente para que tudo se possa desenvolver de forma objectiva e importante que as questoes sejam cuidadosamente analisadas,no entanto que se trata de uma questao que se trata de uma questao de que a questao dos consumidores e os consumidores nao sao muito importantes,0.010438074937942448,0.15151515151515152
the french operator eutelsat however has seen fit to broadcast a programme from the alaqsa tv station which has links with hamas and openly calls for attacks on the civilian population of israel,o operador frances eutelsat no entanto considerou que era apropriado difundir um programa da estacao de televisao alaqsa que tem ligacoes ao hamas e que abertamente instiga a realizacao de ataques contra a populacao civil de israel,a primeira vez de o inicio do ano passado na sequencia do ano passado e que a ue tem de ser um dos principais problemas que se encontram em causa a populacao do sul e a sua populacao,0.018772266185346033,0.14824797843665768
when we seek openings in the economies of others we are not doing that in order simply to satisfy ourselves or to serve our own interests and our own needs,quando procuramos obter uma maior abertura de economias de terceiros paises nao o fazemos unicamente no intuito de nos satisfazermos a nos proprios ou de servirmos os nossos proprios interesses e necessidades,como se queremos que os nossos cidadaos nao se trata de uma solucao que nao podemos esquecer que os nossos cidadaos estao a ser mais longe de que a uniao europeia,0.01689488601808647,0.16678095611285265
i shall be very brief,serei muito breve,muito obrigado a favor,0.08034284189446518,0.16129032258064518
obstacles to competition will be removed and innovation encouraged right across europe,os obstaculos a concorrencia serao assim eliminados e a inovacao sera encorajada em toda a europa,os esforcos para os direitos humanos e os estadosmembros e os estadosmembros,0.0145140482149807,0.06410256410256411
if leave is not properly paid only those women whose jobs do not matter can take it up,se a licenca nao for adequadamente recompensada so as mulheres cujos empregos sao dispensaveis se sentirao incentivadas,se nao se trata de uma solucao que nao se pode ser um dos seus proprios os seus proprios interesses,0.012673718536830811,0.08670520231213873
the eu honours its agreements,a ue honra os seus acordos,a uniao europeia tem de ser um papel de,0.023980296761827107,0.07936507936507937
for the first time we will have an involvement in the black sea and later with all the countries which wish to join the european community we will have by far the largest coastline around the black sea,a uniao europeia tera pela primeira vez um envolvimento directo no mar do norte e posteriormente quando todos os paises que desejam aderir a uniao tiverem ja sido admitidos teremos de longe a maior orla costeira em redor daquele mar,em primeiro lugar temos de falar de que a uniao europeia tem de ser um pais que a uniao europeia tem de ser mais forte e que a sua propria lingua e a sua propria lingua,0.034977010873050864,0.1388888888888889
we will examine this without prejudice and we are willing to act but we will of course not go blundering blindly into anything either because we have to know what the longterm consequences might be,iremos examinar este assunto sem preconceitos e estamos dispostos a agir mas tambem nao tencionamos meternos em nada de olhos fechados porque temos que saber quais poderao ser as consequencias a longo prazo,e evidente que nao podemos aceitar as nossas intencoes mas nao podemos esquecer que os nossos concidadaos nao se pode ser um dos seus proprios os seus proprios problemas,0.008823925649843242,0.09202453987730061
we cannot accept amendments nos to and to,mas a comissao nao pode aprovar as propostas de alteracao nos a e a,nao podemos aceitar as alteracoes,0.010561658476875811,0.07633587786259541
i should like to thank you madam president for writing a letter to the greek authorities about the plane spotters and for what you said today,gostaria de lhe agradecer senhora presidente o facto de ter escrito as autoridades gregas sobre o caso dos planespotters bem com aquilo que aqui disse hoje,gostaria de agradecer ao senhor presidente em exercicio do conselho que o senhor deputado schulz e a sua resposta a favor de uma forma de que a sua lingua seja a sua propria,0.016339463529248827,0.14981273408239698
the appointment of the constitutional commission is due very shortly,a nomeacao da comissao constitucional vai ocorrer dentro de muito pouco tempo,a comissao tem um papel muito importante,0.021281397709599685,0.13043478260869565
even mrs tribalat a french demographer that could hardly be accused of being sympathetic to the national front has come to the same conclusion,mesmo a senhora tribalat uma demografa francesa nao susceptivel de ser acusada de simpatizar com a frente nacional chegou a mesma conclusao,senhora presidente a senhora deputada nao foi um dos estadosmembros que se trata de uma questao de uma situacao que se encontra em causa a situacao de um pais,0.01871980086991623,0.15418502202643172
on the contrary it is taking steps which are part of a complete programme for dealing with the drawbacks that have been noted by the investigation,pelo contrario esta a adoptar medidas que fazem parte de um programa abrangente para fazer face aos inconvenientes detectados pelos estudos,em primeiro lugar temos de ser uma proposta de resolucao que nao pode ser um dos estadosmembros que estao a ser tomadas em consideracao,0.011191021613657745,0.09389671361502348
the first is that the design and manufacture of products must satisfy current requirements,o primeiro e que a concepcao e a fabricacao dos produtos tem de cumprir os requisitos em vigor,a necessidade de uma solucao e a necessidade de uma maior transparencia e a seguranca,0.028777140119319127,0.21016949152542372
it does not stop us from having a free debate it does not stop us from being free to act nor does it stop us from having a free vote and i am thus opposed to the proposal to amend the agenda and i urge the majority of the house to approve the agenda as set by the conference of presidents,pugnamos por isso para que a agenda seja mantida na sua forma actual visto que a nossa liberdade de discussao accao ou votacao nao se vera assim de forma alguma comprometida dai pois que me oponha a proposta de alteracao da ordem dos trabalhos e apele para que a maioria deste parlamento a aceite tal como ficou definida na conferencia dos presidentes,nao podemos aceitar uma vez que a presidencia nao pode aceitar a questao da politica de seguranca e de uma questao que nao se trata de uma questao que nao se encontra em causa a que o parlamento e a sua intencao de que a,0.013510950461390583,0.17277296644350265
i must also mention the excellent statement made by the european network of ombudsmen which both the ombudsman mr diamandouros and we ourselves would be advised to use,referirei tambem a excelente declaracao emitida pela rede europeia de provedores de justica cuja utilizacao aconselharia tanto ao provedor de justica senhor diamandouros como a nos proprios,tambem eu gostaria de agradecer a relatora a senhora deputada haug sobre a proposta de resolucao sobre a politica de seguranca comum de seguranca comum de que se encontram em causa,0.009441218922485381,0.1094890510948905
sixthly the scientific prohibition on the use of animal proteins in cattle feed will remain,em sexto lugar a proibicao cientifica do uso de proteinas animais na alimentacao de bovinos permanecera,a utilizacao de milhoes de euros para os produtos alimentares e os passageiros que se encontram em causa,0.015276780223747026,0.1234567901234568
mrs aelvoet we will check the minutes to find out what happened although this is not the right time to comment on the minutes,senhora deputada aelvoet serao efectuadas as necessarias verificacoes em relacao a acta embora deva dizerlhe que este nao e o momento para fazer observacoes sobre a acta,senhora deputada lambert nao foi um pouco mais importante mas tambem a questao que se trata de uma proposta de resolucao,0.01825322109470222,0.1409090909090909
the second aspect relates to an issue that has also been highlighted by the rapporteur namely the importance of ensuring a balanced use of the various primary fuels in electricity generation,o segundo aspecto prendese com uma questao que tambem o relator destacou nomeadamente a importancia de assegurar um equilibrio razoavel entre os diversos combustiveis primarios utilizados na producao de electricidade,o segundo ponto de vista a proposta de resolucao comum tem de ser um importante passo em que a europa tem de ser mais eficaz e que a nossa sociedade tem de ser mais,0.01583610518564545,0.11513157894736842
we already have a lot of written declarations which often are not implemented,ja temos muitas declaracoes escritas muitas vezes por aplicar,ja foi dito que nao se trata de uma questao de que nao se trata de uma questao de proteccao,0.009629943614188135,0.04950495049504951
the council would refer you to the declaration published on december on the occasion of the th anniversary of the universal declaration of human rights which was subsequently confirmed by the european council,o conselho chama a atencao para a declaracao publicada no dia de dezembro de por ocasiao do o aniversario da declaracao universal dos direitos do homem a qual foi subsequentemente sancionada pelo conselho europeu,o conselho europeu de ministros da comissao dos assuntos externos da comissao dos assuntos juridicos e do homem em que se encontra em breve a presidencia sueca,0.021833531383161416,0.22342342342342342
mr president we need to distinguish between two realities the phenomenon of globalisation and the globalism programme,senhor presidente precisamos de distinguir duas realidades o fenomeno da globalizacao e o programa de globalismo,senhor presidente tambem temos de ser mais de que os nossos concidadaos estao a ser um papel de paz,0.02560744480557418,0.22822085889570554
it is hard not to ask the question why this has happened and why the elections did not result in a better life for congo,dificilmente podemos deixar de nos interrogar acerca das razoes por que isto se deu e por que as eleicoes nao trouxeram uma vida melhor ao congo,nao e o facto de o senhor presidente em exercicio do conselho nao se nao se trata de uma forma de que nao se trata de uma solucao de uma situacao de paz,0.008840994001530048,0.11235955056179776
that seems utopian to me in view of the ongoing events in the middle east and in the mediterranean countries,e algo que me parece utopico face aos acontecimentos em curso no medio oriente e nos paises do mediterraneo,isto e que a nossa parte dos paises baixos e os paises baixos em franca,0.015138912051097412,0.16129032258064516
mr president let me start by thanking mr van hecke the rapporteur for the hard work he has put into this dossier,senhor presidente senhoras e senhores deputados permitamme comecar por agradecer ao relator o senhor deputado van hecke pelo arduo trabalho que devotou a este dossie,senhor presidente gostaria de agradecer ao senhor deputado schulz que a senhora deputada kauppi e a sua resposta a favor do relatorio do senhor deputado boge,0.02945288437401947,0.33975210270030987
let us not forget that we have already ruined our reputation as it is in bosnia and elsewhere,nao nos esquecamos que ja demos cabo da nossa reputacao na bosnia e noutros locais,nao podemos esquecer que os nossos amigos e os nossos cidadaos e os seus cidadaos,0.017395797375642234,0.10000000000000002
with the same ideas in mind i supported the proposal by the committee on the environment public health and consumer protection which seeks to set differentiated objectives according to whether the vehicle is an old one or one which meets the standards of the present directive,dentro do mesmo espirito apoiei a proposta da comissao do meio ambiente da saude publica e da defesa do consumidor que visava introduzir uma diferenciacao dos objectivos a atingir segundo o veiculo e antigo ou conforme as normas da presente directiva,em segundo lugar as alteracoes apresentadas pela comissao dos assuntos juridicos e monetarios e da seguranca alimentar e que se trata de uma proposta de resolucao que tem de ser mais eficaz a que se refere a necessidade de que os estadosmembros possam ser tomadas,0.013534729403533573,0.1570048309178744
martin schultz is right we have to describe the reality of the crisis and to tell it like it is but we must also describe the reality of our own political powerlessness and the reasons for this powerlessness,martin schulz tem toda a razao ha que descrever a realidade da crise e dizer as coisas como elas sao mas temos tambem de descrever a realidade da nossa impotencia politica e as razoes dessa impotencia,senhor presidente e um dos seus cidadaos e a sua vontade de uma europa que tem de ser um pouco mais forte e que a situacao nao pode ser um dos seus cidadaos,0.008389894056018142,0.09803921568627451
we must await the outcome of this but it goes without saying that the european commission strongly supports these efforts,temos de aguardar os resultados mas e obvio que a comissao europeia apoia ao maximo este anseio,temos de fazer e que a comissao nao pode aceitar as alteracoes que se trata de uma politica de defesa,0.0627251733901403,0.2464675658317277
among the most notorious massmurderers of our time are hitler stalin and mao but others have existed and still exist who are their equal in many respects among them pol pot verwoerd saddam hussein and kim ii sung to mention but a few,os grandes assassinos em massa do nosso tempo foram hitler estaline e mao mas eles tiveram e ainda tem varios equivalentes como pol pot verwoerd saddam hussein e kim il sung para so citar alguns,a situacao em que se trata de uma questao que se trata de uma questao de que nao e muito dificil e que a situacao de todos os paises baixos e os seus eleitores que estao a ser um dos seus proprios eleitores,0.006409912521492096,0.08379888268156424
i think that only if we base our position on these fundamental values inside the european union are we entitled to criticise others outside the union in places where these fundamental values are violated,creio que apenas quem dentro da uniao europeia se posicionar com base nestes valores essenciais podera ter autoridade para efectuar critica para o exterior onde estes valores sejam violados,penso que temos de fazer uma solucao para a nossa politica de defesa dos direitos humanos que se encontram na uniao europeia e a sua propria regiao,0.01723655418001367,0.12916666666666668
on this point i must say that the council cannot say any more than what was said on monday in conciliation although i know that parliament was unable to agree with that at the time,sobre este ponto tenho de dizer que o conselho nao pode dizer mais do que aquilo que foi dito na segundafeira na conciliacao apesar de eu saber que o parlamento nao pode concordar com isso nessa altura,penso que nao podemos dizer que a comissao nao pode aceitar a alteracao que se trata de uma questao que nao se encontra em causa a que o parlamento europeu e o conselho,0.04493139133784905,0.17759562841530058
we could sum up three important strands to this security and defence protection against environmental crises and the supply of new services to human activities,poderiamos resumir tres dimensoes prioritarias a seguranca e defesa a proteccao contra os crimes ambientais e a prestacao de novos servicos as actividades humanas,temos de acordo com a cooperacao entre os direitos fundamentais e os direitos fundamentais e os seus esforcos para os seus esforcos para os seus esforcos para os seus esforcos,0.009337534921653758,0.1016260162601626
when the working partys report on legal personality was presented you asked to what exactly would you accord legal personality,por ocasiao da apresentacao do relatorio do grupo de trabalho sobre a personalidade juridica o senhor perguntou mas a que e exactamente que dariamos personalidade juridica,no que diz respeito a uma proposta de resolucao sobre a questao da seguranca e do que se refere a questao do senhor deputado jarzembowski que nao foi dito,0.020959208883607815,0.26113188574301605
it voices a degree of concern about industrial espionage clearly in order to protect the excessive profits raked in by the monopolies,exprime uma certa preocupacao em relacao a espionagem industrial manifestamente para proteger os avultados lucros dos monopolios,todos os estadosmembros tem de ser um dos principais problemas de que a situacao actual e a sua utilizacao de residuos radioactivos,0.011433361115787456,0.0857142857142857
mr president commissioner ladies and gentlemen the african continent which for far too long has been synonymous with tragedies and loss recently wanted to present a new face to the international community,senhor presidente senhor comissario senhoras e senhores o continente africano durante demasiado tempo sinonimo de tragedias e perdas quis recentemente mostrar uma nova face a comunidade internacional,senhor presidente senhor comissario senhoras e senhores deputados a uniao europeia tem de ser um papel de uma forma de que a situacao de um pais de origem a uma guerra civil e a violencia contra o terrorismo,0.16885023000999705,0.400355871886121
we may be the old continent but we remember our yesterdays rather well and our experience of war has been very different from that of the usa,podemos ser o velho continente mas lembramonos bem dos tempos que passamos e a nossa experiencia da guerra tem sido muito diferente da dos estados unidos,temos de falar de que os nossos paises que estao a falar de um pais que e a sua vontade de morte e que a situacao de israel,0.015718877363021206,0.07633587786259544
the wage disparity between men and women often leads to differences in mens and womens pensions,a desigualdade de remuneracao entre homens e mulheres conduz muitas vezes a diferencas nas pensoes de reforma entre eles,o aumento das mulheres e as mulheres e os seus filhos e os seus filhos sao os seus direitos,0.012109013026441871,0.07894736842105263
last years financial crisis in america has reached europe this year and our financial markets which we had believed to be stable were shaken in their very foundations,a crise financeira ocorrida no ano passado na america atingiu a europa este ano e os nossos mercados financeiros que acreditavamos serem estaveis foram abalados ate aos alicerces,na europa a europa a europa tem de ser um pais que a europa tem de ser um problema que se trata de uma politica de defesa e de uma maior parte dos cidadaos,0.015237428485138389,0.14908702408702404
of course if a business that presents a complaint to the commission considers it appropriate to make this public then it is fully entitled to do so,e claro que se uma empresa que apresenta uma queixa a comissao considera que ela deve ser tornada publica passa a ter toda a legitimidade para o fazer,e uma vez que a uniao europeia e um bom que esta a ser um pouco mais do que se refere a proposta de resolucao que se encontra em causa,0.019746482195058836,0.1773049645390071
there is to my mind a likeness between the roma issue and the issue of race in the united states,em minha opiniao existe uma certa semelhanca entre a questao dos roma e a questao racial nos estados unidos,e um ponto de vista a que se trata de uma questao de uma politica de defesa do que se refere a situacao do sul,0.011328360454400999,0.15306122448979592
the only explanation i can give to you is that it is customary in this house for the commission to decide which commissioner answers each question,a unica explicacao que lhe posso dar e que habitualmente nesta assembleia cabe a comissao decidir qual o comissario que responde a cada pergunta,a unica coisa que me parece que e importante que o parlamento europeu e nao se encontra presente,0.022388578268528313,0.14957264957264957
the difficulty in this reconciliation lies in the very logics in the different sectors which are contradictory,a dificuldade desta conciliacao esta em que as logicas destes sectores sao contraditorias,a questao da nossa questao e a nossa responsabilidade de que os cidadaos europeus,0.0169861974906263,0.07633587786259544
we should pay particular attention to social groups which are particularly susceptible to poverty and social exclusion which include in particular disabled people large families and singleparent families the chronically ill and the elderly,deviamos prestar particular atencao aos grupos sociais particularmente susceptiveis a pobreza e a exclusao social entre os quais se encontram particularmente pessoas portadoras de deficiencia familias numerosas e familias monoparentais doentes cronicos e idosos,temos de assegurar que os consumidores sao os seus esforcos para assegurar que os direitos humanos e os seus direitos e os seus cidadaos e os seus esforcos para os seus esforcos para os seus esforcos para que os seus proprios os seus proprios os,0.006115004303675009,0.07122507122507123
this conference should be open to all the countries concerned and should be devised as a longterm process not a brief momentary event,a referida conferencia deve ser aberta a todos os paises afectados e concebida como um processo a longo prazo nao como um acontecimento breve e pontual,este debate e um acordo que nao e a sua propria uniao europeia e o seu papel nao se pode ser um dos seus proprios,0.011839334443984021,0.1351351351351351
finally the more active promotion of quality beef which must involve consumers and steer them to healthier products failing which consumers will again prefer pork and poultry products whose production is highly intensive and which has a considerable impact on the environment,por ultimo uma promocao mais activa da carne de bovino de qualidade na qual deverao participar os consumidores e que deve levar estes a consumirem produtos mais saos sem o que assistiremos a novas desafeccoes em beneficio dos suinos e das aves de capoeira que sao producoes extremamente intensivas e com um grande impacto sobre o ambiente,por exemplo a ue deve ser mais eficaz e a proteccao dos consumidores e a proteccao dos consumidores e a formacao de produtos que tem de ser um dos seus proprios os seus esforcos para que os estadosmembros possam ser tomadas medidas para que os,0.011472565090437429,0.17921146953405018
then you say that it is now up to the member states to make further deductions of up to for holdings which have a belowaverage number of workers or in other words have reached a much more advanced stage of rationalisation than other holdings,dizem depois que nas exploracoes agricolas que empregam maodeobra em numero abaixo da media ou por outras palavras que tem um muito maior nivel de racionalizacao do que outras fica a discricao dos estadosmembros deduzir mais uma fatia de,por isso nao e que a comissao nao pode ser um estadomembro que os estadosmembros devem ser tomadas medidas para que os estadosmembros possam ser tomadas medidas que nao se pode ser possivel para que os seus proprios os estadosmembros,0.007771324020744102,0.10230179028132992
both the financial crisis and the interruption in the supply of gas to some eu member states as already mentioned have established the need to take all available steps in order to meet the energy challenges as quickly as possible,tanto a crise financeira como a interrupcao do abastecimento de gas a alguns estadosmembros da ue tal como ja foi mencionado criaram a necessidade de dar todos os passos disponiveis para resolver os desafios energeticos tao rapidamente quanto possivel,a situacao actual e a uniao europeia tem de ser mais forte a nivel europeu de que os estadosmembros devem ser tomadas medidas de que a sua utilizacao de produtos alimentares de passageiros e que os estadosmembros possam ser utilizados,0.00800355894129243,0.11508951406649616
the crucial point i must emphasise once again is still the international peacekeeping force,mantemse como aspecto decisivo a questao da forca internacional de paz,a questao da nossa preocupacao e que nos encontramos na realidade a situacao de uma politica de vizinhanca,0.05744990696182412,0.26976495726495725
we can only get to grips with these developments through cooperation joint strategies and a joint problemsolving approach,so podemos controlar esta evolucao atraves da cooperacao de estrategias comuns e de abordagens comuns,temos de ser mais de que a politica de lisboa e os seus esforcos para a sua politica e de seguranca,0.021377723941583868,0.16381766381766383
austerity measures have been introduced which suppress various appropriations for teachers hospitals and medical equipment which has provoked amongst other things strong protests in the palestinian refugee camps,foram introduzidas medidas de austeridade suprimindose diversas verbas destinadas aos professores aos hospitais e aos fornecimentos medicos o que suscitou entre outras coisas um forte protesto nos campos de refugiados palestinianos,as medidas de accao que visam a proteccao dos trabalhadores que se encontram em causa de que os jovens sao vitimas de mulheres e mulheres que vivem em causa de criancas e de criancas com a sua populacao,0.012961448381540544,0.0946372239747634
just continue in this way one would just say if one were cynical and the credibility of this eu will sink still further in the eyes of the population,continuem assim podersea dizer com cinismo continuem assim e a credibilidade desta ue continuara a decrescer junto da populacao,se quisermos que se trata de uma solucao de uma situacao que nao se trata de uma politica de seguranca comum,0.0,0.0
in its meeting on june the council also studied the financial consequences and possible solutions in the area of high food prices,na sua reuniao de de junho o conselho tambem estudou as consequencias financeiras bem como as suas possiveis solucoes na area dos elevados precos dos alimentos,em dezembro de o conselho europeu de ministros e os seus direitos sao as suas responsabilidades em materia de saude e de uma doenca de violencia,0.024048179389846543,0.1965811965811966
it also means though that the commission has not incorporated in its proposals the resolutions that this house discussed in the course of the debate on the conventions draft for a constitution in which we urged that the euratom treaty should expire in by analogy with what had happened with coal and steel,mas isto tambem significa que a comissao nao incluiu nas suas propostas as resolucoes que esta camara discutiu ao longo do debate sobre a proposta de constituicao elaborada pela convencao em que exigimos que o tratado euratom expirasse em tal como aconteceu no caso do carvao e do aco,nao e tambem que a comissao nao tenha sido um pouco mais a que o parlamento europeu nao se encontra em breve a primeira vez que o parlamento europeu nao se trata de uma proposta de directiva relativa a aplicacao do artigo o que se,0.07363310709106512,0.18317329675354369
i would like to commend the efforts at unity made by the various political groups in parliament which have allowed the home of european democracy to speak with one voice and emphasised the strong pragmatic bent of this resolution which suggests ways solutions and specific measures for the eu to deal with the iranian regime,gostaria de louvar os esforcos de convergencia dos diversos grupos politicos neste parlamento de forma a dar uma voz em unissono a casa da democracia europeia e salientar o forte pendor pragmatico da resolucao que aponta caminhos solucoes e medidas concretas para a ue lidar com o regime iraniano,gostaria de salientar que os direitos do homem e a questao dos direitos humanos e os paises que se encontram na europa e a sua presidencia e a sua assembleia nao ter sido um acordo de acordo com a sua posicao sobre a sua aplicacao,0.01263386261949918,0.14403292181069957
the budget includes eur billion for agricultural policy,o orcamento para preve mil milhoes de euros para a politica agricola,a estrategia de lisboa e um programa de accao para a uniao europeia,0.036362270465000714,0.21120293847566576
the present rules of competition are inadequate,as actuais regras de concorrencia nao sao suficientes,as medidas de controlo e a proteccao dos consumidores,0.028517539529041507,0.1234567901234568
apart from casting doubt on democratic control such an arrangement would lengthen the reporting period and jeopardize the recently restored coordination of the work of stoa with that of the committees,alem de por em causa uma gestao democratica tal disposicao prolongaria o prazo de entrega dos relatorios e ameacaria a coordenacao encontrada entre os trabalhos do programa stoa e os das comissoes,no que respeita a resolucao sobre a aplicacao do acordo de associacao e de um acordo de associacao com a sua posicao comum e a sua posicao comum,0.00911248771257107,0.0949367088607595
as i said there are still considerable deficits,ja o referi antes continua a haver enormes defices,como ja disse ha muito tempo,0.024761510494160165,0.0574712643678161
there are twelve days left until the commencement of the seattle meeting,restam dias ate ao inicio da conferencia de seattle,ha anos atras na semana passada,0.0,0.0
on a less gloomy note the quartet reviewed the palestinian reform process which seems to be on track in as much as this is possible under the current situation,numa nota menos sombria o quarteto passou em revista o processo palestiniano de reformas que tanto quanto e possivel nestas circunstancias parece estar no bom caminho,no que diz respeito a questao do relatorio do parlamento europeu e a sua resposta a que se trata de uma situacao de um problema de uma situacao que se vive na sua lingua,0.0077426364109627836,0.0746268656716418
the arrest of hu jia a leading human rights activist who was nominated for the sakharov prize in sent shock waves through society,a detencao de hu jia um importante activista dos direitos humanos nomeado para o premio sakharov em enviou ondas de choque atraves da sociedade,a primeira vez de a uniao europeia tem um papel de uma posicao comum sobre a situacao em que a turquia tem de ser o seu direito a ser um dos seus direitos,0.009500266321476485,0.16064257028112447
consequently we fear a social and political situation even more dreadful than that during the hunger riots,receamos por conseguinte uma situacao social e politica ainda mais assustadora do que a que se viveu durante as revoltas da fome de,por isso mesmo que a europa tem de ser um problema de uma situacao de violencia e de uma situacao que se encontra em causa,0.030708987612633812,0.33045977011494254
fourthly there is more clarity regarding the rights of people who fall ill abroad,em quarto lugar ha maior clareza relativamente aos direitos das pessoas que adoecem no estrangeiro,em segundo lugar as medidas de seguranca dos direitos humanos sao muito mais importantes,0.017502413882486995,0.10067114093959734
these are now being submitted by a number of groups,estas sao agora novamente apresentadas por varios grupos,todos os pontos de vista a este respeito,0.0,0.0
