Source Sentence,Reference Translation,Model Translation,BLEU Score,METEOR Score
if leave is not properly paid only those women whose jobs do not matter can take it up,se a licenca nao for adequadamente recompensada so as mulheres cujos empregos sao dispensaveis se sentirao incentivadas,se nao for assegurada apenas aqueles que nao se encontram propriamente ditas mulheres cujo trabalho nao se pode fazer,0.027076576267554473,0.24790051679586564
the eu honours its agreements,a ue honra os seus acordos,os seus acordos de adesao,0.21771262023986562,0.4990583804143125
for the first time we will have an involvement in the black sea and later with all the countries which wish to join the european community we will have by far the largest coastline around the black sea,a uniao europeia tera pela primeira vez um envolvimento directo no mar do norte e posteriormente quando todos os paises que desejam aderir a uniao tiverem ja sido admitidos teremos de longe a maior orla costeira em redor daquele mar,pela primeira vez teremos um envolvimento na relacao maritima negro e posterior a todos os paises que querem aderir a comunidade europeia teremos ate agora a mais longe da costa do mar negro,0.11483742224153724,0.42256102288666625
we will examine this without prejudice and we are willing to act but we will of course not go blundering blindly into anything either because we have to know what the longterm consequences might be,iremos examinar este assunto sem preconceitos e estamos dispostos a agir mas tambem nao tencionamos meternos em nada de olhos fechados porque temos que saber quais poderao ser as consequencias a longo prazo,vamos analisar sem preconceitos e estamos dispostos a agir mas nao vamos deixar de agir sem nao virmos a espezinhar a questao porque temos de saber que as consequencias da longo prazo podiam ser aceites,0.26286640923261334,0.49909638554216873
we cannot accept amendments nos to and to,mas a comissao nao pode aprovar as propostas de alteracao nos a e a,nao podemos aceitar as alteracoes e ao conselho,0.017267606045625942,0.11194029850746268
i should like to thank you madam president for writing a letter to the greek authorities about the plane spotters and for what you said today,gostaria de lhe agradecer senhora presidente o facto de ter escrito as autoridades gregas sobre o caso dos planespotters bem com aquilo que aqui disse hoje,gostaria de agradecer a senhora presidente por escrito a titulo de uma carta aos governantes gregos sobre o aviao de um organismo de informacao e para o qual ja disse hoje,0.028235830417962487,0.3218029350104821
the appointment of the constitutional commission is due very shortly,a nomeacao da comissao constitucional vai ocorrer dentro de muito pouco tempo,a nomeacao da comissao temporaria em breve,0.20126703311713304,0.3451086956521739
even mrs tribalat a french demographer that could hardly be accused of being sympathetic to the national front has come to the same conclusion,mesmo a senhora tribalat uma demografa francesa nao susceptivel de ser acusada de simpatizar com a frente nacional chegou a mesma conclusao,ate mesmo a senhora deputada sandbk francesa que poderia ser condenado a nao ser criticada por se poder sair da frente nacional,0.06262309791219224,0.26543209876543217
on the contrary it is taking steps which are part of a complete programme for dealing with the drawbacks that have been noted by the investigation,pelo contrario esta a adoptar medidas que fazem parte de um programa abrangente para fazer face aos inconvenientes detectados pelos estudos,pelo contrario e a tomada de medidas que sao necessarias um programa completo para lidar com os inconvenientes que foram ja verificadas pela investigacao,0.03293328483822002,0.3492957746478873
the first is that the design and manufacture of products must satisfy current requirements,o primeiro e que a concepcao e a fabricacao dos produtos tem de cumprir os requisitos em vigor,a primeira e que a concepcao e a producao de produtos deve satisfazer as necessidades actuais,0.28572802657788227,0.43758778089887634
it does not stop us from having a free debate it does not stop us from being free to act nor does it stop us from having a free vote and i am thus opposed to the proposal to amend the agenda and i urge the majority of the house to approve the agenda as set by the conference of presidents,pugnamos por isso para que a agenda seja mantida na sua forma actual visto que a nossa liberdade de discussao accao ou votacao nao se vera assim de forma alguma comprometida dai pois que me oponha a proposta de alteracao da ordem dos trabalhos e apele para que a maioria deste parlamento a aceite tal como ficou definida na conferencia dos presidentes,nao nos deixemos de ter um debate livre nao suspender a livre circulacao nem o que nos leva a ser gratuita de uma votacao livre e digoo com a proposta de alteracao no sentido de alterar a ordem do dia e eu sou por isso,0.05301392435724465,0.1644028989998106
i must also mention the excellent statement made by the european network of ombudsmen which both the ombudsman mr diamandouros and we ourselves would be advised to use,referirei tambem a excelente declaracao emitida pela rede europeia de provedores de justica cuja utilizacao aconselharia tanto ao provedor de justica senhor diamandouros como a nos proprios,tambem eu chamo a excelente declaracao da rede europeia de provedores de justica que tanto o provedor de justica diamandouros diamandouros a utilidade,0.2792732392531369,0.5763187265037593
sixthly the scientific prohibition on the use of animal proteins in cattle feed will remain,em sexto lugar a proibicao cientifica do uso de proteinas animais na alimentacao de bovinos permanecera,a proibicao da proibicao da animais animais animais crescesse,0.025783998660169834,0.09803921568627452
mrs aelvoet we will check the minutes to find out what happened although this is not the right time to comment on the minutes,senhora deputada aelvoet serao efectuadas as necessarias verificacoes em relacao a acta embora deva dizerlhe que este nao e o momento para fazer observacoes sobre a acta,senhora deputada aelvoet tomaremos exame a acta para encontrar a questao que se nao for o caso de comentar a acta,0.05590622683831979,0.336526421237165
the second aspect relates to an issue that has also been highlighted by the rapporteur namely the importance of ensuring a balanced use of the various primary fuels in electricity generation,o segundo aspecto prendese com uma questao que tambem o relator destacou nomeadamente a importancia de assegurar um equilibrio razoavel entre os diversos combustiveis primarios utilizados na producao de electricidade,o segundo aspecto referese a questao que tem tambem sido abordada pelo relator nomeadamente na importancia de assegurar uma utilizacao equilibrada das diferentes combustiveis em producao de electricidade,0.08719531029452973,0.5145413870246085
we already have a lot of written declarations which often are not implemented,ja temos muitas declaracoes escritas muitas vezes por aplicar,ja efectuamos declaracoes escritas que muitas vezes nao estao implementadas,0.06674094719041482,0.49010989010989015
the council would refer you to the declaration published on december on the occasion of the th anniversary of the universal declaration of human rights which was subsequently confirmed by the european council,o conselho chama a atencao para a declaracao publicada no dia de dezembro de por ocasiao do o aniversario da declaracao universal dos direitos do homem a qual foi subsequentemente sancionada pelo conselho europeu,o conselho remete para a declaracao publicada sobre de dezembro de sobre a celebracao do decimo aniversario da declaracao universal dos direitos humanos que foi posteriormente confirmada pela comunidade europeia,0.2651792954767116,0.512198706643151
mr president we need to distinguish between two realities the phenomenon of globalisation and the globalism programme,senhor presidente precisamos de distinguir duas realidades o fenomeno da globalizacao e o programa de globalismo,senhor presidente temos de distinguir entre dois conceitos o fenomeno do fenomeno e o programa de accao,0.2140909265975804,0.5822981366459627
it is hard not to ask the question why this has happened and why the elections did not result in a better life for congo,dificilmente podemos deixar de nos interrogar acerca das razoes por que isto se deu e por que as eleicoes nao trouxeram uma vida melhor ao congo,e dificil que se tratava de uma pergunta que se fez e por que razao que aconteceu nestes casos e por que razao as eleicoes nao se concretizou num melhor vida para o congo,0.05955330614357973,0.42720073103868406
that seems utopian to me in view of the ongoing events in the middle east and in the mediterranean countries,e algo que me parece utopico face aos acontecimentos em curso no medio oriente e nos paises do mediterraneo,pareceme que parece ser realista a longo dos acontecimentos no medio oriente e no mediterraneo,0.14985197605321357,0.4000000000000001
mr president let me start by thanking mr van hecke the rapporteur for the hard work he has put into this dossier,senhor presidente senhoras e senhores deputados permitamme comecar por agradecer ao relator o senhor deputado van hecke pelo arduo trabalho que devotou a este dossie,senhor presidente permitame que comece por agradecer ao senhor deputado wim relator o trabalho arduo que fez no dossier,0.06534967532207862,0.44299294171220394
let us not forget that we have already ruined our reputation as it is in bosnia and elsewhere,nao nos esquecamos que ja demos cabo da nossa reputacao na bosnia e noutros locais,nao esquecamos que ja ultrapassamos o nosso reputacao como na bosnia e noutras partes,0.11894950231188761,0.5033557046979866
with the same ideas in mind i supported the proposal by the committee on the environment public health and consumer protection which seeks to set differentiated objectives according to whether the vehicle is an old one or one which meets the standards of the present directive,dentro do mesmo espirito apoiei a proposta da comissao do meio ambiente da saude publica e da defesa do consumidor que visava introduzir uma diferenciacao dos objectivos a atingir segundo o veiculo e antigo ou conforme as normas da presente directiva,com o mesmo espirito que apoiei a proposta da comissao do meio ambiente da saude publica e da defesa do consumidor que procura estabelecer objectivos de acordo com base em principios de acordo com o principio de um ou um qual o presidente em cada,0.3849700914015054,0.4629296921787041
martin schultz is right we have to describe the reality of the crisis and to tell it like it is but we must also describe the reality of our own political powerlessness and the reasons for this powerlessness,martin schulz tem toda a razao ha que descrever a realidade da crise e dizer as coisas como elas sao mas temos tambem de descrever a realidade da nossa impotencia politica e as razoes dessa impotencia,o relatorio afirma que temos de reflectir sobre a realidade da crise e dizer que e tambem podemos dizer que tambem devemos reflectir sobre a realidade dos nossos proprios pares e as razoes para esta impotencia,0.1919704825961155,0.3506944444444444
we must await the outcome of this but it goes without saying that the european commission strongly supports these efforts,temos de aguardar os resultados mas e obvio que a comissao europeia apoia ao maximo este anseio,devemos aguardar o resultado desta questao mas nao deixa de ser dito que a comissao europeia apoia inequivocamente esses esforcos,0.20158074753947833,0.4756297723542426
among the most notorious massmurderers of our time are hitler stalin and mao but others have existed and still exist who are their equal in many respects among them pol pot verwoerd saddam hussein and kim ii sung to mention but a few,os grandes assassinos em massa do nosso tempo foram hitler estaline e mao mas eles tiveram e ainda tem varios equivalentes como pol pot verwoerd saddam hussein e kim il sung para so citar alguns,entre os mais famosos do tempo de mais famoso e o estalinismo mas outros ja criaram e continuam a existir e ainda que existem ainda que sao iguais em muitos pontos de vista entre eles o que vem complicar com o poder de morte e,0.01293165965304266,0.1388888888888889
i think that only if we base our position on these fundamental values inside the european union are we entitled to criticise others outside the union in places where these fundamental values are violated,creio que apenas quem dentro da uniao europeia se posicionar com base nestes valores essenciais podera ter autoridade para efectuar critica para o exterior onde estes valores sejam violados,penso que apenas se tivessemos na nossa posicao de base desses valores fundamentais dentro da uniao europeia temos de nos questionar de que outros principios que sao protegidos em locais onde estes valores fundamentais sao violados,0.11342612980533952,0.38670730978423284
on this point i must say that the council cannot say any more than what was said on monday in conciliation although i know that parliament was unable to agree with that at the time,sobre este ponto tenho de dizer que o conselho nao pode dizer mais do que aquilo que foi dito na segundafeira na conciliacao apesar de eu saber que o parlamento nao pode concordar com isso nessa altura,no que diz respeito a este ponto devo dizer que o conselho nao pode dizer que o conselho nao pode dizer que o parlamento nao foi capaz de aceitar que o parlamento nao fosse acordado com essa altura,0.25676375293941867,0.401078167115903
we could sum up three important strands to this security and defence protection against environmental crises and the supply of new services to human activities,poderiamos resumir tres dimensoes prioritarias a seguranca e defesa a proteccao contra os crimes ambientais e a prestacao de novos servicos as actividades humanas,poderiamos resumir tres importantes pontos para este seguranca e defesa contra as crises ambientais e a defesa do ambiente a fim de novos servicos para as actividades humanas,0.11468218092725248,0.6744586116170816
when the working partys report on legal personality was presented you asked to what exactly would you accord legal personality,por ocasiao da apresentacao do relatorio do grupo de trabalho sobre a personalidade juridica o senhor perguntou mas a que e exactamente que dariamos personalidade juridica,no que o relatorio do grupo do grupo de trabalho sobre a personalidade juridica foi apresentada se afirma que exactamente exactamente o que aconteceria com a qual se poderia efectivamente chegar a acordo sobre o problema,0.233464833213293,0.44600823045267496
it voices a degree of concern about industrial espionage clearly in order to protect the excessive profits raked in by the monopolies,exprime uma certa preocupacao em relacao a espionagem industrial manifestamente para proteger os avultados lucros dos monopolios,as vozes de que se erguem a espionagem industrial a espionagem industrial a fim de proteger lucros lucros e nao cancelados,0.051366639095059535,0.2137931034482759
mr president commissioner ladies and gentlemen the african continent which for far too long has been synonymous with tragedies and loss recently wanted to present a new face to the international community,senhor presidente senhor comissario senhoras e senhores o continente africano durante demasiado tempo sinonimo de tragedias e perdas quis recentemente mostrar uma nova face a comunidade internacional,senhor presidente senhor comissario senhoras e senhores deputados o continente africano e a africa do sul que longe agora tornouse sinonimo de tragedias e perdas recentemente por esta nova oportunidade de tomar a comunidade internacional,0.3400357665242291,0.6744604316546763
we may be the old continent but we remember our yesterdays rather well and our experience of war has been very different from that of the usa,podemos ser o velho continente mas lembramonos bem dos tempos que passamos e a nossa experiencia da guerra tem sido muito diferente da dos estados unidos,podemos ser o unico continente mas recordamos muito bem a nossa epoca em termos de guerra e na nossa experiencia bem como a nossa experiencia foi muito diferente do que nos eua,0.06642316863520079,0.5030075187969925
the wage disparity between men and women often leads to differences in mens and womens pensions,a desigualdade de remuneracao entre homens e mulheres conduz muitas vezes a diferencas nas pensoes de reforma entre eles,a disparidade salarial entre homens e mulheres e muitas vezes conduz a divergencias no quadro de direitos do homens e das mulheres,0.1461053448657972,0.38549222797927457
last years financial crisis in america has reached europe this year and our financial markets which we had believed to be stable were shaken in their very foundations,a crise financeira ocorrida no ano passado na america atingiu a europa este ano e os nossos mercados financeiros que acreditavamos serem estaveis foram abalados ate aos alicerces,finalmente ha anos que na america latina se atingiram a europa esta a europa e os nossos mercados financeiros que nos foi atribuida a estabilidade dos seus proprios alicerces,0.2050651441691591,0.4517394146270608
of course if a business that presents a complaint to the commission considers it appropriate to make this public then it is fully entitled to do so,e claro que se uma empresa que apresenta uma queixa a comissao considera que ela deve ser tornada publica passa a ter toda a legitimidade para o fazer,naturalmente se uma queixa que se trata de uma queixa que a comissao considera pertinente pertinente que cabe ao conselho decidir sobre este assunto,0.05632676692978269,0.30018115942028983
there is to my mind a likeness between the roma issue and the issue of race in the united states,em minha opiniao existe uma certa semelhanca entre a questao dos roma e a questao racial nos estados unidos,ha que considerar um problema entre os romanicheis e a questao da raca dos estados unidos,0.06903255552716128,0.33940849066899487
the only explanation i can give to you is that it is customary in this house for the commission to decide which commissioner answers each question,a unica explicacao que lhe posso dar e que habitualmente nesta assembleia cabe a comissao decidir qual o comissario que responde a cada pergunta,a unica declaracao que me permite e que seja habituais nesta assembleia a comissao decidir quais responder a pergunta que a senhora comissaria queira que responder a este respeito,0.05811055908327921,0.4673052894627239
the difficulty in this reconciliation lies in the very logics in the different sectors which are contradictory,a dificuldade desta conciliacao esta em que as logicas destes sectores sao contraditorias,a dificuldade em conciliar esta solucao e muito pouco incluida nas diferentes sectores que sao contraditorias,0.043748114312246456,0.474624060150376
we should pay particular attention to social groups which are particularly susceptible to poverty and social exclusion which include in particular disabled people large families and singleparent families the chronically ill and the elderly,deviamos prestar particular atencao aos grupos sociais particularmente susceptiveis a pobreza e a exclusao social entre os quais se encontram particularmente pessoas portadoras de deficiencia familias numerosas e familias monoparentais doentes cronicos e idosos,devemos prestar especial atencao aos grupos sociais que sao particularmente vulneraveis a pobreza e a exclusao social que incluem em particular as pessoas com deficiencia familias e as familias desfavorecidas e as pessoas desfavorecidas e as pessoas ameacadas de fome,0.21066551867537064,0.49866329479768795
this conference should be open to all the countries concerned and should be devised as a longterm process not a brief momentary event,a referida conferencia deve ser aberta a todos os paises afectados e concebida como um processo a longo prazo nao como um acontecimento breve e pontual,esta conferencia devera ser aberta a todos os paises interessados e deveria ser criado um processo de longo prazo nao um breve comeco,0.26626928257104726,0.4971897968006917
finally the more active promotion of quality beef which must involve consumers and steer them to healthier products failing which consumers will again prefer pork and poultry products whose production is highly intensive and which has a considerable impact on the environment,por ultimo uma promocao mais activa da carne de bovino de qualidade na qual deverao participar os consumidores e que deve levar estes a consumirem produtos mais saos sem o que assistiremos a novas desafeccoes em beneficio dos suinos e das aves de capoeira que sao producoes extremamente intensivas e com um grande impacto sobre o ambiente,finalmente a promocao mais activa de qualidade de qualidade de carne de bovino que deve envolver os consumidores e a fim de responsabilizar os produtos que consomem mais seguros nao podem ser os produtos que queiram preferem a carne de carne de tabaco altamente intensivo,0.046360991287281175,0.26728057703131014
then you say that it is now up to the member states to make further deductions of up to for holdings which have a belowaverage number of workers or in other words have reached a much more advanced stage of rationalisation than other holdings,dizem depois que nas exploracoes agricolas que empregam maodeobra em numero abaixo da media ou por outras palavras que tem um muito maior nivel de racionalizacao do que outras fica a discricao dos estadosmembros deduzir mais uma fatia de,entao senhor presidente diz que agora e agora que cabe aos estadosmembros facam mais retencoes a fim de incluir as exploracoes salariais que tem um numero de trabalhadores mais avancada ou seja mais coeso do que outros de outras exploracoes pecuarias,0.03748757057841629,0.298698580994898
both the financial crisis and the interruption in the supply of gas to some eu member states as already mentioned have established the need to take all available steps in order to meet the energy challenges as quickly as possible,tanto a crise financeira como a interrupcao do abastecimento de gas a alguns estadosmembros da ue tal como ja foi mencionado criaram a necessidade de dar todos os passos disponiveis para resolver os desafios energeticos tao rapidamente quanto possivel,ambas as crises financeiras e a interrupcao da crise no aprovisionamento de gas a alguns estadosmembros ja ja referida a necessidade de tomar todas as medidas necessarias para satisfazer os desafios de forma a podermos tomar as suas metas de forma a responder a desafios,0.1320722235973145,0.2630861079935154
the crucial point i must emphasise once again is still the international peacekeeping force,mantemse como aspecto decisivo a questao da forca internacional de paz,o ponto crucial e a chave continua a ser uma vez mais a forca de paz,0.030934588294313718,0.2744565217391305
we can only get to grips with these developments through cooperation joint strategies and a joint problemsolving approach,so podemos controlar esta evolucao atraves da cooperacao de estrategias comuns e de abordagens comuns,podemos apenas ter em conta estes avancos atraves de estrategias comuns e uma abordagem conjunta conjunta,0.16943571815930883,0.19867549668874174
austerity measures have been introduced which suppress various appropriations for teachers hospitals and medical equipment which has provoked amongst other things strong protests in the palestinian refugee camps,foram introduzidas medidas de austeridade suprimindose diversas verbas destinadas aos professores aos hospitais e aos fornecimentos medicos o que suscitou entre outras coisas um forte protesto nos campos de refugiados palestinianos,as medidas de austeridade foram introduzidas em diversas dotacoes para os hospitais de medicos e equipamento medicos que provocaram entre outras coisas que causaram um forte numero de protestos no terreno no que diz respeito aos campos de refugiados,0.06932711114278407,0.5587608503560476
just continue in this way one would just say if one were cynical and the credibility of this eu will sink still further in the eyes of the population,continuem assim podersea dizer com cinismo continuem assim e a credibilidade desta ue continuara a decrescer junto da populacao,so assim se nao fosse uma postura cinica se fosse uma credibilidade deste tipo de credibilidade da ue ainda nao se tornara mais do que os cidadaos,0.009871721786705418,0.10101010101010102
in its meeting on june the council also studied the financial consequences and possible solutions in the area of high food prices,na sua reuniao de de junho o conselho tambem estudou as consequencias financeiras bem como as suas possiveis solucoes na area dos elevados precos dos alimentos,na sua reuniao de junho de o conselho tambem adoptou as consequencias financeiras e possiveis solucoes para as grandes precos alimentares,0.19832767637184898,0.5716145833333334
it also means though that the commission has not incorporated in its proposals the resolutions that this house discussed in the course of the debate on the conventions draft for a constitution in which we urged that the euratom treaty should expire in by analogy with what had happened with coal and steel,mas isto tambem significa que a comissao nao incluiu nas suas propostas as resolucoes que esta camara discutiu ao longo do debate sobre a proposta de constituicao elaborada pela convencao em que exigimos que o tratado euratom expirasse em tal como aconteceu no caso do carvao e do aco,tambem significa que a comissao nao incorporou nas suas propostas as resolucoes que esta assembleia ja discutiu o debate sobre a convencao de que se confronta no projecto de constituicao que devemos impor ao projecto de tratado de maastricht,0.26082798682857994,0.5078125000000001
i would like to commend the efforts at unity made by the various political groups in parliament which have allowed the home of european democracy to speak with one voice and emphasised the strong pragmatic bent of this resolution which suggests ways solutions and specific measures for the eu to deal with the iranian regime,gostaria de louvar os esforcos de convergencia dos diversos grupos politicos neste parlamento de forma a dar uma voz em unissono a casa da democracia europeia e salientar o forte pendor pragmatico da resolucao que aponta caminhos solucoes e medidas concretas para a ue lidar com o regime iraniano,gostaria de louvar os esforcos para a unidade da unidade no parlamento pelos varios grupos politicos que permitiram a democracia europeia a defender com uma so voz e salientou o forte pragmatismo que sugere que procura solucoes solucoes e politicas e sociais geradoras de solucoes,0.12753628260088498,0.3619588477366256
the budget includes eur billion for agricultural policy,o orcamento para preve mil milhoes de euros para a politica agricola,o orcamento inclui mil milhoes de euros para a politica agricola comum,0.670422683816333,0.8300000000000002
the present rules of competition are inadequate,as actuais regras de concorrencia nao sao suficientes,as actuais regras de concorrencia sao inadequadas,0.5578002860768766,0.7454289732770746
apart from casting doubt on democratic control such an arrangement would lengthen the reporting period and jeopardize the recently restored coordination of the work of stoa with that of the committees,alem de por em causa uma gestao democratica tal disposicao prolongaria o prazo de entrega dos relatorios e ameacaria a coordenacao encontrada entre os trabalhos do programa stoa e os das comissoes,alem de qualquer margem de controlo democratico tais como um acordo de revogacao teria sido possivel a relatar o periodo de denuncia e a realizacao de um periodo de salvaguarda do trabalho da comissao dos assuntos externos da agricultura com que o dos comites,0.012517970592156697,0.1506024096385542
as i said there are still considerable deficits,ja o referi antes continua a haver enormes defices,como disse ainda ha defices consideraveis,0.024761510494160165,0.0574712643678161
there are twelve days left until the commencement of the seattle meeting,restam dias ate ao inicio da conferencia de seattle,ha doze dias ate a data da conferencia ueindia,0.07171781507224269,0.41666666666666663
on a less gloomy note the quartet reviewed the palestinian reform process which seems to be on track in as much as this is possible under the current situation,numa nota menos sombria o quarteto passou em revista o processo palestiniano de reformas que tanto quanto e possivel nestas circunstancias parece estar no bom caminho,no que respeita ao roteiro de um balanco de muito pessimista o processo de reforma do processo de reforma do processo de reforma do processo de urgencia que se afigura no que se refere ao processo,0.013713605456973251,0.11111111111111112
the arrest of hu jia a leading human rights activist who was nominated for the sakharov prize in sent shock waves through society,a detencao de hu jia um importante activista dos direitos humanos nomeado para o premio sakharov em enviou ondas de choque atraves da sociedade,a detencao de marco de um marco de um alto nivel de direitos humanos lider homem proclamada por um premio sakharov em assumidos pela sociedade,0.07758410052509766,0.39762010904975825
consequently we fear a social and political situation even more dreadful than that during the hunger riots,receamos por conseguinte uma situacao social e politica ainda mais assustadora do que a que se viveu durante as revoltas da fome de,por conseguinte receio que o medo de uma situacao social e politica economica ainda mais agravada pelo que durante a fome,0.22512214161783975,0.5868421052631578
fourthly there is more clarity regarding the rights of people who fall ill abroad,em quarto lugar ha maior clareza relativamente aos direitos das pessoas que adoecem no estrangeiro,em quarto lugar ha mais clareza relativamente a questao dos direitos de pessoas que se deparam,0.21305413619585087,0.5698634616956914
these are now being submitted by a number of groups,estas sao agora novamente apresentadas por varios grupos,estao agora a ser apresentadas por diversas grupos,0.06985342056580097,0.39453125
however i did claim that a targeted mobilisation took place with rifles and fixed bayonets in burgenland,no entanto afirmei efectivamente que teve lugar em burgenland uma manifestacao orientada com espingardas e baionetas caladas,no entanto afirmo que se enganou que recolheu uma mobilizacao dirigida as operacoes de distribuicao automatica de terceiros,0.027166383723579154,0.18457602339181287
the eu is supporting a number of sustainable development projects for hydroelectric power,a ue vai apoiar uma serie de projectos de desenvolvimento sustentavel no dominio da energia hidrica,a ue apoia um conjunto de projectos de desenvolvimento sustentavel para poder desenvolverse de um desenvolvimento sustentavel,0.24623953025272613,0.3555583724172899
firstly the bureau has given the matter consideration and we have called in a firm to see how the acoustics can be improved,em primeiro lugar direi que a mesa se preocupou com o assunto e contratamos uma companhia que ira estudar quais as possibilidades de melhorar a acustica,em primeiro lugar a mesa tem em primeiro lugar a questao e que chamamos a atencao para ver como se pode ser melhorada,0.05240151978750772,0.2678099630110006
we must i think negotiate with putin but that does not mean that we have to dine with him like mates together,penso que vamos ter de negociar com putin mas isso nao quer dizer que vamos jantar todos juntos,devemos pensar pessoalmente com o moscovo mas que nao significa que tenhamos de ser de novo com o seu desejo de encontrar um candidato,0.012384901282810543,0.16129032258064518
just to get the measure approved at the second reading the internal market and consumer protection committee has agreed to a text which does not satisfy us because it does not provide for origin marking,so para fazer aprovar a medida em segunda leitura a comissao do mercado interno e da proteccao dos consumidores concordou com um texto que nao nos satisfaz uma vez que nao preve a marcacao de origem,apenas a medida aprovada pelo segundo pacote de proteccao do mercado interno e proteccao do consumidor concordou em que nao responde pois porque nao responde porque nao incentiva a marcacao de origem,0.16378738448365224,0.4307116104868915
further action must therefore be taken here because this makes it difficult to establish common prerequisites and the performance indicators proposed by the rapporteur,e preciso portanto fazer aqui mais alguma coisa isto dificulta a definicao dos pressupostos comuns e dos indicadores de resultados propostos pela relatora,por conseguinte e necessario que se tome medidas de accao por isso pois isso torna dificil estabelecer condicoes comuns e os indicadores de desempenho propostos pelo relator,0.023103257620595924,0.21842355175688508
we are not to be pushed around by putin,nao seremos intimidados pelo primeiroministro putin,nao estamos a altura de se concentrar a deixarnos circular livremente,0.018850319022747353,0.07692307692307693
in addition to designing and building safer vehicles member states should also invest in the safety of road infrastructure,para alem da concepcao e construcao de veiculos mais seguros os estadosmembros devem investir na seguranca das infraestruturas rodoviarias,alem disso a concepcao e a construcao de veiculos seguros mais seguros devem tambem ser utilizados nos estadosmembros da seguranca rodoviaria,0.07603113263762942,0.5647497534516766
the issue of the common energy policy should be solved by bringing it to the european community level,a questao da politica energetica comum tem de ser resolvida a nivel comunitario,a questao da politica energetica comum devera ser resolvido atraves da comunidade europeia,0.3955332535877179,0.44034536891679743
the issue of double taxation does not offer an easy way to investment jobs and revenue for the swiss cantons that allow the double standards,a questao da dupla tributacao nao facilita o investimento o emprego e as receitas nos cantoes suicos que permitem normas duplas,a questao da dupla tributacao nao oferece uma facil facil de investimento ao investimento e a receita das receitas suica que permite que os dois pesos,0.20222027842300222,0.44570440130693845
i sometimes wonder whether the tone adopted by some of the members has anything to do with my sex age or something else,por vezes pergunto a mim propria se o tom adoptado por alguns dos senhores deputados tem alguma coisa a ver com o meu sexo idade ou qualquer outra coisa,por vezes pergunto se o tom adoptado algumas das partes nao tem qualquer relacao ao que eu faca falar de falar de fumar convosco ou algo,0.12740861784299837,0.27831370403432487
this new accounting approach makes for a clearer reading of the expenditure relating to the fisheries sector,esta nova abordagem contabilistica permite uma leitura mais clara das despesas relativas ao sector das pescas,esta nova abordagem de nova abordagem da directiva relativa ao sector das pescas,0.22204765977268845,0.5480852402296139
that is one of irelands and i suspect many countries cardinal sins in relation to the area we are discussing,esse e um dos principais pecados cometidos pela irlanda e receio bem por muitos outros paises em relacao a materia que aqui estamos a discutir,e um dos irlandeses e um dos muitos paises que aqui presumivel sao os erros em relacao a area que estamos a debater,0.0848528551644497,0.4372256155754915
their situation the new trends will be used as reference in the negotiating processes with these countries particularly as regards the active population unemployment levels of social protection mobility trends and so on,esses dados essas novas tendencias serao tambem objecto de referencia nos processos de negociacoes com esses paises quando se proceder a analise de dados relativos por exemplo a populacao activa ao desemprego aos niveis de proteccao social a mobilidade transfronteirica etc,a sua situacao nova como a recente situacao sera utilizada como referencia na negociacao dos processos de negociacao com estes paises em particular no que diz respeito a populacao activa dos niveis de proteccao social de mobilidade social e de modo a que em materia,0.09617996674137892,0.2945722429643904
another positive development i would like to remind you of is the fact that the old uck is now bound up in the reconstruction of the country,recordo que tambem e positivo que a antiga uck esteja a participar na reconstrucao do pais,um outro desenvolvimento positivo gostaria de vos recordar e que o nascimento de um pais que esta agora a ser agora no ambito da reconstrucao do pais,0.044147681940077975,0.36915204678362573
there may be many hurdles to cross insofar as the accord is concerned but both political and economic support should be provided to all of the parties to maintain the momentum,e possivel que haja muitos obstaculos a vencer na medida em que o acordo pretende que seja dado nao so apoio politico mas apoio economico a todas as partes de modo a manterse o dinamismo imprimido ao processo,havera muitos obstaculos a possibilidade de se tratar de forma a nao observancia das possibilidades de acesso a uma dinamica mas sim de apoiar a totalidade das partes a manter o dinamismo,0.036659837741560786,0.21357228090334554
mr president i think one can understand why when the political leaders of europe saw their warravaged countries at the end of the second world war they wanted to promote the idea of food security and the common agricultural policy,senhor presidente penso que se pode perceber a razao por que quando os lideres politicos da europa olharam para os seus paises devastados pela guerra no fim da ii guerra mundial queriam promover a ideia de seguranca alimentar e a politica agricola comum,senhor presidente penso que podemos compreender por que motivo quando os dirigentes politicos da europa viram os seus paises de origem a fim de que os paises terceiros no final de guerra mundial desejavam promover a ideia de seguranca alimentar e a politica agricola comum,0.374316131614169,0.6312628600823045
thirdly the report notes and rightly so that too little attention has been paid to social aspects in the lisbon strategy,em terceiro lugar o relatorio observa com toda a justeza que se tem dedicado muito pouca atencao aos aspectos sociais da estrategia de lisboa,em terceiro lugar o relatorio regista e justificadamente que tambem se falou de muito tempo para os aspectos sociais da estrategia de lisboa,0.3633936438696151,0.5724319016309453
